custid,age,gender,ms,child,zone,bad
4726,1,1,2,1,2,0
4727,1,1,2,1,10,0
4728,1,1,1,1,2,0
4729,2,1,2,1,1,0
4730,1,2,2,1,16,0
4731,2,1,2,1,7,1
4732,2,2,1,1,7,0
4733,3,1,1,1,19,1
4734,3,1,2,1,1,0
4735,3,1,1,1,11,0
4736,3,1,1,1,20,0
4737,3,1,1,1,14,0
4738,3,1,2,1,13,0
4739,3,2,2,2,4,0
4740,1,2,2,1,2,0
4741,2,2,1,1,14,0
4742,1,1,2,1,7,0
4743,1,2,2,2,4,0
4744,2,1,1,1,5,0
4745,3,1,2,2,17,0
4746,2,1,1,1,16,0
4747,3,2,2,1,1,0
4748,3,1,1,1,14,0
4749,1,1,1,1,5,1
4750,2,2,1,1,6,0
4751,3,2,1,1,16,0
4752,2,2,2,1,11,0
4753,1,1,1,1,14,0
4754,2,1,2,1,20,0
4755,3,2,2,1,7,0
4756,3,2,1,1,1,0
4757,3,2,2,2,10,0
4758,3,2,1,1,5,0
4759,3,1,2,1,14,0
4760,3,1,1,1,7,0
4761,3,2,1,1,8,0
4762,2,1,2,1,14,0
4763,1,1,1,1,5,0
4764,3,2,1,1,1,0
4765,1,2,2,2,16,0
4766,1,2,1,1,18,1
4767,3,2,2,1,10,0
4768,2,1,1,1,20,0
4769,1,2,2,1,9,0
4770,1,1,2,1,10,0
4771,2,1,2,2,19,0
4772,2,2,2,2,6,0
4773,3,2,2,2,3,0
4774,3,2,1,1,6,1
4775,3,2,2,2,10,1
4776,1,1,2,2,8,0
4777,3,1,1,1,5,1
4778,2,1,2,2,16,0
4779,1,1,1,1,19,0
4780,1,1,1,1,14,0
4781,2,1,1,1,16,0
4782,1,2,2,1,19,0
4783,1,1,2,2,8,0
4784,3,1,1,1,1,0
4785,3,1,2,2,8,0
4786,3,2,1,1,5,0
4787,3,2,2,1,3,0
4788,1,1,2,1,5,0
4789,3,1,1,1,6,0
4790,2,2,1,1,5,1
4791,3,1,2,2,14,1
4792,2,1,2,2,16,0
4793,2,1,2,1,15,0
4794,1,1,2,1,20,0
4795,3,1,1,1,10,0
4796,1,2,2,1,3,0
4797,3,2,2,1,10,0
4798,2,1,2,1,12,1
4799,3,2,2,1,19,0
4800,2,2,2,2,16,1
4801,2,2,2,1,19,0
4802,1,2,2,2,15,0
4803,1,1,1,1,8,0
4804,3,2,1,1,14,0
4805,2,1,1,1,5,1
4806,2,1,1,1,2,0
4807,3,2,1,1,1,0
4808,1,2,2,2,1,0
4809,2,1,2,1,7,0
4810,3,1,2,1,1,0
4811,1,2,2,1,12,1
4812,2,1,1,1,18,0
4813,2,1,1,1,11,1
4814,2,1,1,1,7,0
4815,1,1,2,1,19,0
4816,3,2,1,1,16,0
4817,1,2,2,1,9,0
4818,3,2,2,1,6,1
4819,1,1,2,1,8,1
4820,1,1,2,1,13,0
4821,3,2,1,1,18,0
4822,1,2,2,2,10,0
4823,1,1,1,1,3,0
4824,2,2,2,1,13,0
4825,1,1,2,2,4,0
4826,2,2,1,1,16,0
4827,1,2,1,1,7,0
4828,2,2,1,1,9,0
4829,3,2,2,1,2,0
4830,2,1,2,1,5,0
4831,2,1,2,2,13,0
4832,3,2,2,2,3,0
4833,1,1,1,1,18,0
4834,3,1,1,1,3,1
4835,1,1,2,2,6,0
4836,3,2,2,2,17,0
4837,2,2,1,1,9,0
4838,3,1,2,2,9,1
4839,2,2,1,1,16,0
4840,3,1,1,1,16,0
4841,1,1,2,1,5,0
4842,2,2,1,1,14,0
4843,2,2,2,1,6,0
4844,3,2,1,1,5,0
4845,1,2,1,1,6,0
4846,1,1,1,1,16,0
4847,2,1,1,1,2,0
4848,2,1,2,1,16,0
4849,1,1,2,1,12,0
4850,3,1,2,2,16,0
4851,3,2,2,1,7,1
4852,1,2,2,2,14,0
4853,1,1,1,1,5,0
4854,2,2,1,1,8,1
4855,3,2,1,1,12,0
4856,3,2,1,1,20,0
4857,3,2,1,1,11,0
4858,2,2,2,2,8,0
4859,3,2,2,2,19,0
4860,1,2,2,1,17,0
4861,3,2,2,2,14,0
4862,2,1,2,2,2,1
4863,2,1,1,1,4,0
4864,1,1,1,1,17,0
4865,3,2,2,2,10,0
4866,2,2,1,1,10,0
4867,1,1,2,1,19,0
4868,3,1,2,2,19,0
4869,2,2,1,1,20,0
4870,2,2,1,1,5,0
4871,2,2,2,2,14,0
4872,3,1,2,1,8,0
4873,1,2,2,1,15,0
4874,2,2,2,2,7,1
4875,3,1,2,1,15,0
4876,1,2,1,1,3,0
4877,2,2,2,2,1,0
4878,3,1,2,1,12,1
4879,3,2,1,1,15,0
4880,2,1,2,1,6,0
4881,3,1,2,2,1,0
4882,1,1,2,1,12,1
4883,1,1,1,1,17,0
4884,1,2,2,1,18,0
4885,1,1,1,1,8,0
4886,2,2,1,1,6,0
4887,2,2,2,2,5,0
4888,1,2,2,1,6,1
4889,1,2,2,2,15,0
4890,3,1,1,1,8,0
4891,1,1,2,2,7,0
4892,2,1,1,1,4,0
4893,2,2,2,1,16,0
4894,2,2,1,1,9,0
4895,3,1,2,2,8,0
4896,2,2,2,2,20,1
4897,2,2,2,1,8,0
4898,1,1,1,1,15,0
4899,2,2,2,1,13,0
4900,3,2,1,1,4,0
4901,3,1,2,1,3,0
4902,2,1,1,1,16,0
4903,1,2,2,1,5,0
4904,2,1,2,1,13,0
4905,1,2,2,2,14,0
4906,1,1,2,2,1,0
4907,1,1,1,1,12,0
4908,3,1,1,1,9,0
4909,3,1,1,1,9,1
4910,1,1,2,2,5,0
4911,3,2,1,1,14,0
4912,1,2,2,1,8,0
4913,3,2,2,2,12,0
4914,1,1,1,1,12,0
4915,2,1,2,1,7,0
4916,2,2,2,2,17,1
4917,1,2,2,2,9,1
4918,3,2,2,2,12,0
4919,1,1,2,2,8,0
4920,1,2,1,1,14,0
4921,2,1,1,1,4,0
4922,1,2,1,1,6,0
4923,1,1,1,1,18,0
4924,2,1,2,1,14,0
4925,1,2,2,1,1,0
4926,3,2,2,2,8,0
4927,1,2,2,2,3,0
4928,1,2,2,1,11,0
4929,1,1,2,2,8,0
4930,3,2,1,1,1,0
4931,2,1,1,1,10,0
4932,3,2,2,2,7,0
4933,2,1,1,1,4,0
4934,3,1,2,2,10,0
4935,2,1,1,1,3,0
4936,3,1,1,1,11,0
4937,2,2,1,1,1,0
4938,1,2,1,1,3,0
4939,3,2,1,1,10,1
4940,3,2,2,2,7,0
4941,1,2,2,2,8,0
4942,1,2,2,2,10,0
4943,1,1,1,1,1,0
4944,2,1,1,1,20,0
4945,1,1,1,1,9,0
4946,2,2,2,2,18,0
4947,3,2,1,1,3,0
4948,1,1,2,1,11,0
4949,2,1,1,1,13,0
4950,2,1,2,2,2,0
4951,2,1,1,1,18,0
4952,3,2,1,1,13,0
4953,3,2,1,1,14,0
4954,2,2,2,1,19,0
4955,1,1,1,1,7,0
4956,1,1,1,1,3,1
4957,1,2,2,2,13,0
4958,3,2,2,1,19,0
4959,1,1,1,1,8,0
4960,2,2,2,2,5,0
4961,2,1,2,2,3,0
4962,3,2,1,1,19,1
4963,3,1,2,2,15,0
4964,3,2,2,2,14,0
4965,3,2,1,1,8,0
4966,2,2,1,1,18,1
4967,2,1,2,2,12,1
4968,1,1,1,1,4,0
4969,2,1,1,1,2,1
4970,2,1,2,1,12,1
4971,2,1,1,1,16,0
4972,1,2,2,2,13,0
4973,2,2,2,1,12,0
4974,2,2,1,1,8,0
4975,3,1,1,1,1,0
4976,3,2,1,1,14,0
4977,2,1,2,2,15,0
4978,3,2,2,2,16,0
4979,1,1,1,1,1,0
4980,3,1,1,1,8,0
4981,2,2,1,1,17,1
4982,3,1,1,1,20,0
4983,2,1,2,1,1,0
4984,2,1,2,1,19,0
4985,1,2,1,1,6,0
4986,2,2,2,1,10,0
4987,3,1,1,1,4,1
4988,3,1,1,1,16,0
4989,2,1,2,2,7,0
4990,2,2,1,1,18,0
4991,3,2,1,1,2,0
4992,3,2,1,1,9,1
4993,3,1,2,2,1,0
4994,1,1,2,2,2,1
4995,1,2,2,2,12,1
4996,1,1,1,1,11,0
4997,3,1,2,2,5,0
4998,1,2,2,2,6,0
4999,3,1,2,1,6,0
5000,3,2,1,1,18,1
5001,2,1,2,1,6,0
5002,3,2,2,2,16,0
5003,2,2,2,2,8,0
5004,1,2,1,1,14,0
5005,1,1,2,2,10,0
5006,2,2,2,2,6,0
5007,1,1,1,1,20,0
5008,2,2,1,1,9,0
5009,1,1,1,1,18,0
5010,3,1,1,1,17,0
5011,2,1,2,1,6,0
5012,2,2,1,1,20,0
5013,2,1,1,1,20,0
5014,3,1,1,1,10,0
5015,3,1,2,2,11,0
5016,2,1,2,2,7,0
5017,3,1,2,1,20,0
5018,2,2,2,2,8,0
5019,2,2,2,1,17,1
5020,2,1,1,1,10,0
5021,1,1,1,1,10,0
5022,1,2,1,1,20,1
5023,3,1,2,1,1,0
5024,1,1,1,1,20,1
5025,1,2,1,1,8,0
5026,1,1,2,2,20,0
5027,3,1,1,1,7,1
5028,1,1,1,1,18,0
5029,1,1,2,1,13,0
5030,3,2,2,2,18,0
5031,3,1,1,1,19,0
5032,2,1,1,1,12,0
5033,2,1,2,2,5,0
5034,3,2,1,1,14,0
5035,1,2,2,2,1,0
5036,2,1,2,1,1,0
5037,1,2,1,1,11,0
5038,1,2,1,1,15,0
5039,3,1,2,2,4,0
5040,1,1,1,1,5,1
5041,3,1,1,1,5,0
5042,1,2,1,1,18,1
5043,2,2,2,2,17,0
5044,3,1,2,1,19,0
5045,3,2,1,1,8,0
5046,1,2,2,1,11,0
5047,2,2,1,1,6,0
5048,3,1,1,1,17,0
5049,3,1,2,2,15,0
5050,2,2,1,1,13,0
5051,3,1,1,1,2,0
5052,2,1,2,2,17,0
5053,2,1,1,1,15,0
5054,2,1,1,1,11,0
5055,1,2,2,2,15,0
5056,2,1,2,2,18,0
5057,2,2,1,1,1,0
5058,2,2,1,1,12,1
5059,1,1,2,1,7,1
5060,2,2,1,1,11,0
5061,3,1,2,2,6,0
5062,3,1,2,2,6,0
5063,3,1,2,2,20,0
5064,3,1,2,1,16,0
5065,2,2,2,2,16,1
5066,2,2,2,1,15,1
5067,3,1,1,1,9,1
5068,2,1,1,1,6,0
5069,1,2,1,1,8,0
5070,1,2,1,1,9,0
5071,3,2,2,2,3,0
5072,1,1,2,1,18,0
5073,3,1,1,1,18,0
5074,2,2,2,2,18,0
5075,3,1,1,1,6,0
5076,2,1,1,1,16,0
5077,1,1,1,1,12,0
5078,2,1,2,2,17,0
5079,3,2,2,1,19,0
5080,3,1,1,1,13,1
5081,2,1,2,2,4,0
5082,1,1,1,1,12,0
5083,2,2,2,1,19,0
5084,2,1,2,1,7,0
5085,2,1,1,1,3,0
5086,1,2,1,1,10,0
5087,3,2,2,2,1,1
5088,3,1,1,1,15,0
5089,2,1,1,1,20,0
5090,2,1,2,1,20,0
5091,2,2,1,1,16,1
5092,2,1,2,2,9,0
5093,1,1,1,1,8,1
5094,2,1,1,1,5,1
5095,2,1,2,2,18,0
5096,3,2,1,1,10,0
5097,2,1,1,1,11,1
5098,3,2,1,1,15,0
5099,2,1,1,1,5,0
5100,2,1,1,1,3,1
5101,2,1,2,2,12,0
5102,2,2,2,2,13,1
5103,1,1,1,1,12,0
5104,2,1,1,1,12,0
5105,2,1,1,1,12,0
5106,2,2,2,1,14,0
5107,1,2,2,1,17,0
5108,1,2,1,1,18,0
5109,1,1,2,1,2,0
5110,2,1,2,2,17,0
5111,3,2,1,1,11,0
5112,2,1,1,1,2,1
5113,3,2,2,2,14,0
5114,3,2,2,2,11,1
5115,1,2,2,2,14,0
5116,1,2,1,1,4,0
5117,2,1,2,2,17,0
5118,2,1,1,1,14,0
5119,3,2,2,1,11,1
5120,1,2,2,2,19,1
5121,2,1,2,1,1,0
5122,3,1,2,2,1,0
5123,3,2,2,2,2,0
5124,2,2,2,1,3,1
5125,2,1,1,1,3,1
5126,1,1,1,1,4,0
5127,3,2,2,1,12,0
5128,1,2,2,2,14,0
5129,3,1,2,1,18,0
5130,3,2,2,1,13,0
5131,1,2,1,1,2,0
5132,2,2,2,2,15,1
5133,3,1,1,1,5,0
5134,3,1,1,1,16,0
5135,2,2,2,1,16,0
5136,2,1,2,2,18,0
5137,3,2,1,1,7,0
5138,3,2,2,2,2,1
5139,2,1,1,1,9,0
5140,2,2,2,2,14,1
5141,3,2,1,1,12,0
5142,3,2,2,2,15,0
5143,1,1,1,1,18,0
5144,3,1,1,1,5,0
5145,2,2,2,1,7,0
5146,2,2,1,1,16,0
5147,3,2,1,1,13,0
5148,2,1,2,2,1,0
5149,1,1,1,1,16,0
5150,2,1,1,1,2,0
5151,1,1,1,1,13,0
5152,3,2,2,2,11,1
5153,3,2,1,1,15,0
5154,1,1,2,2,8,0
5155,3,2,1,1,1,0
5156,3,1,2,2,2,0
5157,1,1,2,2,11,0
5158,1,1,2,1,16,0
5159,1,2,2,2,17,0
5160,2,2,2,2,5,0
5161,3,1,1,1,11,0
5162,1,2,2,2,7,0
5163,2,2,2,1,16,0
5164,3,1,1,1,18,1
5165,3,1,2,2,1,0
5166,2,2,1,1,14,0
5167,2,2,2,1,16,0
5168,1,2,1,1,9,1
5169,1,1,1,1,9,0
5170,3,1,2,2,1,0
5171,1,1,2,1,4,0
5172,2,2,1,1,19,0
5173,1,2,2,1,18,0
5174,1,1,2,1,5,0
5175,1,1,1,1,18,0
5176,1,1,1,1,20,1
5177,2,1,2,2,2,1
5178,1,2,1,1,7,0
5179,3,1,2,2,14,1
5180,2,2,2,1,13,0
5181,1,2,1,1,1,1
5182,2,2,1,1,2,1
5183,1,2,1,1,3,0
5184,2,2,1,1,5,0
5185,2,1,1,1,12,0
5186,2,2,1,1,4,0
5187,1,1,1,1,18,0
5188,3,1,1,1,18,1
5189,3,1,2,1,15,0
5190,2,1,2,1,19,0
5191,2,2,2,2,10,0
5192,2,1,1,1,17,0
5193,3,1,1,1,7,0
5194,2,2,2,1,8,0
5195,2,2,2,2,12,1
5196,3,1,2,2,9,0
5197,3,2,2,2,6,0
5198,2,1,2,1,1,0
5199,1,1,2,2,3,1
5200,3,2,1,1,6,0
5201,3,1,1,1,5,1
5202,1,1,2,1,4,0
5203,3,1,1,1,2,0
5204,2,2,2,2,1,0
5205,3,2,2,1,12,0
5206,1,2,2,2,8,0
5207,1,2,2,1,2,0
5208,3,2,1,1,17,0
5209,2,2,2,2,4,0
5210,3,1,2,1,12,0
5211,3,1,1,1,20,0
5212,1,1,2,2,17,0
5213,1,2,1,1,9,1
5214,2,1,1,1,6,0
5215,3,1,1,1,10,0
5216,3,1,1,1,16,0
5217,1,1,1,1,2,0
5218,1,1,2,1,3,0
5219,3,1,1,1,13,0
5220,1,1,2,1,16,1
5221,1,1,2,1,7,0
5222,3,1,1,1,2,1
5223,2,2,1,1,20,0
5224,3,1,2,1,17,1
5225,1,1,1,1,8,1
5226,1,2,1,1,8,0
5227,1,2,2,1,6,0
5228,2,1,2,1,5,0
5229,3,2,2,2,4,0
5230,3,2,1,1,8,0
5231,3,2,2,2,16,0
5232,2,2,2,1,15,1
5233,2,2,1,1,9,1
5234,2,1,1,1,8,0
5235,2,2,2,2,16,0
5236,3,2,1,1,15,0
5237,1,1,1,1,8,0
5238,1,2,2,1,20,0
5239,2,1,2,1,18,1
5240,2,1,1,1,7,1
5241,3,1,2,1,13,0
5242,3,2,2,1,4,0
5243,2,2,2,1,16,0
5244,1,1,2,2,9,1
5245,2,1,2,1,4,0
5246,1,1,1,1,5,1
5247,3,2,2,2,20,0
5248,2,2,2,1,13,0
5249,3,1,2,1,3,0
5250,1,2,1,1,11,0
5251,2,2,1,1,11,0
5252,2,2,1,1,12,0
5253,1,2,2,2,5,0
5254,3,1,2,2,4,0
5255,3,2,1,1,3,1
5256,3,2,2,2,7,1
5257,2,2,2,1,3,1
5258,3,1,2,2,17,1
5259,1,1,1,1,15,0
5260,3,2,1,1,5,0
5261,1,2,2,2,14,0
5262,2,1,1,1,1,0
5263,1,2,1,1,8,0
5264,2,2,2,2,1,0
5265,2,1,2,2,17,1
5266,3,1,1,1,7,0
5267,3,2,2,2,17,0
5268,1,1,1,1,11,0
5269,1,1,1,1,7,0
5270,2,1,1,1,8,0
5271,1,2,2,2,9,0
5272,1,1,1,1,7,0
5273,3,1,2,2,5,0
5274,1,2,2,2,20,0
5275,1,2,2,2,17,0
5276,3,2,1,1,12,0
5277,2,2,2,1,4,0
5278,2,1,2,1,12,0
5279,3,1,1,1,13,0
5280,1,2,2,2,3,0
5281,2,2,2,1,12,0
5282,3,1,1,1,11,0
5283,1,1,1,1,16,1
5284,2,2,2,2,8,0
5285,2,2,2,1,5,1
5286,2,1,1,1,13,0
5287,2,2,2,1,13,0
5288,1,1,1,1,1,0
5289,1,2,1,1,11,0
5290,1,2,2,2,3,0
5291,3,2,1,1,13,0
5292,3,2,2,1,17,1
5293,3,2,1,1,1,0
5294,2,1,2,2,3,1
5295,1,1,1,1,3,1
5296,1,2,2,1,9,0
5297,2,1,1,1,18,0
5298,1,1,2,2,9,0
5299,1,1,2,1,1,0
5300,1,1,2,2,3,1
5301,1,1,2,1,20,0
5302,2,1,1,1,19,0
5303,1,1,1,1,3,0
5304,1,1,2,1,12,0
5305,1,2,2,1,2,0
5306,1,2,1,1,15,0
5307,2,2,1,1,15,0
5308,3,2,2,1,2,0
5309,2,2,1,1,13,0
5310,1,1,1,1,20,0
5311,1,1,1,1,11,0
5312,1,1,1,1,11,0
5313,3,1,1,1,8,0
5314,3,1,1,1,7,1
5315,1,2,2,2,3,1
5316,3,1,1,1,17,0
5317,3,1,2,1,16,0
5318,1,2,2,1,16,0
5319,1,1,1,1,19,1
5320,1,2,1,1,1,0
5321,2,2,1,1,9,1
5322,2,1,1,1,5,0
5323,1,1,1,1,11,0
5324,1,1,1,1,2,0
5325,2,1,2,1,12,1
5326,2,2,1,1,20,0
5327,3,1,2,2,17,0
5328,1,2,2,1,18,0
5329,3,1,1,1,13,1
5330,1,1,2,1,9,0
5331,2,1,1,1,7,0
5332,1,1,2,2,5,0
5333,3,1,1,1,7,0
5334,3,1,1,1,3,0
5335,3,2,1,1,10,0
5336,1,2,2,2,3,0
5337,1,2,1,1,9,0
5338,2,2,2,1,17,0
5339,3,1,1,1,19,0
5340,3,1,2,2,15,0
5341,3,1,2,1,18,0
5342,2,1,1,1,2,0
5343,1,1,1,1,7,0
5344,3,1,2,2,9,0
5345,3,1,2,2,13,0
5346,3,1,2,1,8,0
5347,1,1,2,2,11,0
5348,1,2,2,2,19,0
5349,2,1,2,2,2,1
5350,2,2,2,1,6,0
5351,1,2,1,1,1,0
5352,1,2,1,1,17,0
5353,3,1,2,1,6,0
5354,2,1,1,1,15,0
5355,2,1,2,2,12,0
5356,3,2,1,1,1,0
5357,1,1,1,1,9,0
5358,3,1,2,2,17,0
5359,1,1,2,2,4,0
5360,1,1,1,1,11,0
5361,3,2,2,1,6,0
5362,2,2,2,1,15,0
5363,1,2,2,2,13,0
5364,3,1,1,1,7,0
5365,3,2,2,2,8,0
5366,2,1,1,1,5,0
5367,2,1,2,2,8,0
5368,2,1,2,2,16,0
5369,3,2,2,2,15,0
5370,1,2,2,1,2,1
5371,2,2,2,2,18,1
5372,2,1,1,1,13,0
5373,3,1,1,1,10,0
5374,3,1,2,1,6,0
5375,2,1,2,1,10,0
5376,2,2,2,2,10,0
5377,2,1,2,1,20,1
5378,2,2,1,1,8,0
5379,3,1,2,2,4,0
5380,1,2,1,1,19,0
5381,2,2,1,1,12,0
5382,2,2,1,1,10,1
5383,1,1,1,1,9,0
5384,1,2,1,1,1,0
5385,3,2,1,1,20,1
5386,3,1,2,2,7,0
5387,1,1,1,1,2,1
5388,1,1,1,1,3,1
5389,1,2,1,1,12,0
5390,2,1,1,1,10,0
5391,2,1,2,2,7,0
5392,2,2,2,1,2,1
5393,2,1,1,1,1,0
5394,2,2,2,1,17,1
5395,2,1,1,1,10,1
5396,3,2,2,1,15,1
5397,3,1,1,1,19,0
5398,2,1,2,1,16,0
5399,2,2,1,1,7,0
5400,3,1,2,1,13,1
5401,1,2,2,2,10,0
5402,2,1,2,2,12,1
5403,1,1,2,1,17,0
5404,3,2,1,1,10,0
5405,2,2,1,1,2,1
5406,3,2,2,2,2,0
5407,1,2,1,1,14,0
5408,2,1,1,1,14,0
5409,2,1,2,1,18,0
5410,1,1,2,1,2,0
5411,2,1,1,1,5,0
5412,2,2,2,1,20,0
5413,2,1,1,1,7,0
5414,2,1,2,2,1,0
5415,2,1,1,1,13,0
5416,3,2,2,2,13,0
5417,3,2,1,1,8,0
5418,1,2,1,1,10,0
5419,2,2,2,1,3,0
5420,3,2,1,1,10,0
5421,3,2,1,1,4,0
5422,3,2,2,1,13,0
5423,1,1,1,1,17,0
5424,1,1,1,1,20,0
5425,2,2,2,1,8,0
5426,2,2,1,1,19,0
5427,3,2,1,1,18,0
5428,3,1,1,1,2,0
5429,2,2,1,1,4,0
5430,3,2,1,1,16,0
5431,1,2,1,1,19,0
5432,3,2,2,2,19,0
5433,3,1,2,1,13,0
5434,1,1,2,1,19,0
5435,2,2,1,1,5,0
5436,3,1,2,1,16,0
5437,3,2,1,1,16,0
5438,3,1,2,2,20,1
5439,2,1,2,2,10,0
5440,1,2,2,1,20,0
5441,1,2,1,1,18,0
5442,2,1,1,1,8,0
5443,1,1,2,2,18,0
5444,1,2,1,1,17,0
5445,1,1,2,1,7,0
5446,2,2,2,2,6,0
5447,1,2,2,2,2,0
5448,3,1,2,1,10,0
5449,2,2,1,1,14,0
5450,2,2,1,1,13,0
5451,3,2,2,2,19,0
5452,2,2,1,1,15,0
5453,2,1,2,1,5,0
5454,1,2,1,1,11,0
5455,1,1,2,1,20,0
5456,2,1,2,1,18,0
5457,1,2,1,1,6,0
5458,3,1,2,2,7,0
5459,2,2,1,1,8,0
5460,2,2,2,1,12,0
5461,2,2,1,1,15,0
5462,2,1,1,1,16,0
5463,1,2,2,1,12,0
5464,3,1,2,2,2,0
5465,2,1,2,1,15,0
5466,3,2,2,2,20,1
5467,3,2,2,2,18,0
5468,3,1,1,1,7,0
5469,3,2,1,1,10,0
5470,2,2,2,2,16,0
5471,3,2,1,1,20,0
5472,3,2,2,1,3,0
5473,1,1,1,1,5,0
5474,1,1,1,1,2,1
5475,2,1,2,1,2,0
5476,3,2,2,1,3,0
5477,3,2,2,2,9,0
5478,1,1,1,1,20,0
5479,1,1,2,1,4,0
5480,2,1,1,1,19,0
5481,1,1,1,1,19,0
5482,3,1,1,1,2,0
5483,1,2,1,1,2,0
5484,3,2,2,2,7,0
5485,2,1,1,1,11,0
5486,3,1,2,2,20,0
5487,3,2,1,1,14,0
5488,3,1,1,1,20,0
5489,1,1,1,1,12,0
5490,1,2,2,1,9,1
5491,1,1,1,1,7,0
5492,3,2,1,1,8,0
5493,1,2,2,1,19,0
5494,2,1,1,1,16,0
5495,1,2,2,1,19,0
5496,1,2,1,1,5,0
5497,3,2,2,2,5,0
5498,3,1,2,2,2,0
5499,3,1,1,1,6,0
5500,1,1,2,1,18,0
5501,2,1,2,1,11,0
5502,2,1,2,1,14,0
5503,2,1,2,2,19,0
5504,1,2,2,2,17,0
5505,3,1,1,1,9,0
5506,3,1,2,1,8,0
5507,3,1,2,1,7,0
5508,1,1,1,1,15,0
5509,1,2,2,1,14,0
5510,2,2,2,2,19,0
5511,1,1,2,1,6,1
5512,1,2,1,1,1,0
5513,1,1,1,1,16,1
5514,1,2,1,1,3,0
5515,2,1,1,1,8,0
5516,1,1,2,2,2,0
5517,1,1,2,2,16,0
5518,1,2,1,1,13,1
5519,2,2,2,2,2,0
5520,3,1,1,1,1,0
5521,1,2,1,1,6,0
5522,2,2,2,1,2,0
5523,1,1,2,1,1,0
5524,3,1,1,1,20,0
5525,1,1,2,2,19,0
5526,3,2,2,1,6,0
5527,1,2,1,1,14,0
5528,1,2,2,2,14,0
5529,3,2,2,1,5,0
5530,1,2,1,1,10,0
5531,1,1,1,1,4,0
5532,3,1,1,1,6,0
5533,2,1,2,1,16,0
5534,2,2,1,1,10,0
5535,2,2,2,1,16,0
5536,3,2,1,1,4,0
5537,1,2,2,2,6,1
5538,1,1,2,2,16,0
5539,1,2,2,2,1,0
5540,1,2,1,1,13,0
5541,2,2,1,1,5,0
5542,2,2,1,1,14,0
5543,2,2,2,1,10,0
5544,1,1,2,1,8,0
5545,1,2,2,1,4,0
5546,1,1,2,1,10,0
5547,2,2,1,1,8,0
5548,3,1,2,2,5,0
5549,2,2,1,1,12,0
5550,1,1,1,1,7,0
5551,1,2,2,2,3,1
5552,3,2,1,1,3,0
5553,2,2,2,2,14,0
5554,1,1,1,1,17,0
5555,1,2,1,1,13,0
5556,1,1,1,1,15,0
5557,1,2,1,1,15,0
5558,3,1,2,2,17,0
5559,2,2,1,1,2,0
5560,1,2,1,1,11,0
5561,2,2,1,1,11,0
5562,2,2,2,1,7,1
5563,1,1,2,2,1,0
5564,3,1,2,1,12,0
5565,2,1,2,2,8,0
5566,2,2,1,1,2,0
5567,1,2,2,1,16,0
5568,3,2,1,1,12,0
5569,1,2,2,2,8,0
5570,3,2,2,2,7,0
5571,1,2,1,1,2,0
5572,2,2,2,1,14,0
5573,1,1,2,2,13,0
5574,3,1,2,2,4,0
5575,3,1,2,2,12,0
5576,1,1,2,2,16,0
5577,1,2,1,1,1,0
5578,1,2,1,1,15,1
5579,3,2,1,1,2,0
5580,2,1,2,1,20,0
5581,2,2,2,2,2,0
5582,1,1,1,1,8,0
5583,3,1,2,2,15,0
5584,3,1,2,2,15,0
5585,1,2,2,2,8,0
5586,3,2,2,1,18,1
5587,1,1,2,1,15,0
5588,3,1,1,1,5,0
5589,1,1,2,1,8,0
5590,1,2,2,1,6,0
5591,2,1,2,2,6,0
5592,1,2,1,1,2,0
5593,3,2,1,1,8,0
5594,2,1,2,1,5,0
5595,2,2,2,2,3,0
5596,3,2,2,2,9,1
5597,1,1,2,1,10,0
5598,3,2,2,2,2,0
5599,1,1,2,1,1,0
5600,3,2,2,2,5,0
5601,3,1,1,1,3,0
5602,1,1,2,1,18,0
5603,2,2,1,1,4,0
5604,1,1,1,1,12,0
5605,3,1,2,2,16,0
5606,1,2,1,1,8,0
5607,1,2,2,2,5,0
5608,3,1,2,1,20,0
5609,2,2,2,2,8,0
5610,3,1,2,2,8,0
5611,3,1,1,1,13,0
5612,3,1,2,1,10,0
5613,3,2,2,2,9,0
5614,2,1,1,1,6,0
5615,1,1,2,1,7,0
5616,1,2,1,1,4,1
5617,2,1,1,1,14,1
5618,3,2,2,1,9,0
5619,1,1,1,1,12,0
5620,3,2,2,2,11,0
5621,3,2,1,1,10,0
5622,2,2,2,2,12,0
5623,3,2,2,1,4,0
5624,3,2,2,2,10,0
5625,1,1,2,1,17,1
5626,3,2,1,1,13,0
5627,1,1,1,1,8,0
5628,1,2,1,1,11,0
5629,3,1,2,1,16,0
5630,3,1,1,1,2,0
5631,1,1,2,2,1,0
5632,1,1,2,1,16,0
5633,2,1,1,1,11,0
5634,1,1,1,1,15,0
5635,1,1,1,1,8,0
5636,3,1,1,1,16,0
5637,2,1,1,1,12,0
5638,1,1,1,1,5,0
5639,1,2,1,1,6,1
5640,1,2,1,1,17,0
5641,2,1,2,1,17,0
5642,2,1,2,2,14,0
5643,1,1,2,1,16,0
5644,1,1,2,1,16,0
5645,1,2,2,2,2,0
5646,1,1,1,1,16,0
5647,3,1,1,1,11,0
5648,3,2,1,1,2,0
5649,1,1,2,1,13,1
5650,3,1,1,1,1,0
5651,2,1,1,1,11,1
5652,2,1,2,2,7,0
5653,1,2,2,1,19,1
5654,3,2,1,1,12,0
5655,3,1,2,1,8,0
5656,3,2,1,1,5,1
5657,3,1,1,1,3,0
