custid,veh,house,selfemp,account,deposit,emp,address,branch,ref
3372,2,1,2,2,2,2,1,1,1
3373,2,1,1,2,2,23,2,2,1
3374,1,2,2,2,1,3,5,1,2
3375,1,1,2,2,1,10,0,1,2
3376,2,2,1,1,1,1,1,1,2
3377,2,1,2,2,2,9,1,2,1
3378,1,2,2,2,2,23,5,2,2
3379,1,2,2,1,1,3,1,1,2
3380,1,2,2,1,1,6,17,1,1
3381,1,1,2,1,1,2,10,1,1
3382,2,2,1,2,1,8,4,1,2
3383,2,2,2,1,1,9,1,1,2
3384,2,1,2,2,2,17,15,2,2
3385,2,2,2,1,1,1,2,2,2
3386,2,2,2,1,1,10,2,2,1
3387,1,2,1,1,2,9,4,2,2
3388,2,1,2,2,2,17,1,1,1
3389,2,1,2,2,2,9,8,1,2
3390,2,2,1,1,2,3,6,1,1
3391,1,1,1,2,1,11,1,1,2
3392,2,2,2,1,2,0,0,2,1
3393,1,2,1,2,2,7,10,1,1
3394,1,2,1,2,1,8,2,1,2
3395,1,2,1,1,1,3,0,2,2
3396,2,1,1,1,2,11,16,1,2
3397,2,1,2,1,2,1,1,1,1
3398,1,2,2,1,1,5,0,1,2
3399,1,1,2,2,2,3,10,2,2
3400,1,1,1,1,1,3,5,1,1
3401,2,1,2,2,1,5,18,2,1
3402,1,1,1,2,2,24,12,2,1
3403,2,2,1,1,2,12,6,2,1
3404,1,1,2,1,1,10,13,2,1
3405,1,2,2,2,1,3,6,2,1
3406,1,1,2,1,2,28,8,1,1
3407,1,2,2,1,1,1,4,2,1
3408,2,2,1,1,1,4,14,2,1
3409,2,1,2,2,1,7,2,1,1
3410,2,2,1,1,2,8,5,1,1
3411,1,1,1,2,2,4,14,2,2
3412,1,1,2,1,2,9,24,2,1
3413,1,2,1,1,1,4,15,2,2
3414,1,1,2,2,1,18,0,2,2
3415,2,2,1,1,1,10,16,2,1
3416,2,1,2,1,2,20,16,1,2
3417,2,2,1,1,1,0,3,1,1
3418,2,1,1,2,1,6,7,2,1
3419,2,1,2,1,1,4,3,1,2
3420,1,2,1,1,1,7,18,2,1
3421,1,1,2,2,1,2,2,1,1
3422,2,2,2,1,2,3,20,2,2
3423,1,1,1,2,1,30,15,1,2
3424,1,1,2,1,2,18,8,2,2
3425,2,2,2,1,2,6,5,2,1
3426,1,1,1,1,2,15,8,1,2
3427,1,2,2,1,2,12,13,1,2
3428,2,2,2,2,2,3,14,1,2
3429,1,1,1,2,1,2,6,2,1
3430,1,1,2,1,1,6,7,1,2
3431,1,2,2,1,1,8,11,2,2
3432,2,2,2,2,1,18,27,1,1
3433,1,2,1,2,1,32,10,2,2
3434,1,2,2,1,1,1,1,2,2
3435,1,1,1,1,2,12,9,2,2
3436,2,1,2,1,2,25,15,2,2
3437,1,1,1,1,1,1,8,1,1
3438,1,2,1,1,1,8,11,2,2
3439,1,1,1,2,1,7,1,2,2
3440,2,1,2,2,1,7,17,1,1
3441,1,1,1,2,1,2,17,2,2
3442,1,1,2,1,1,17,31,1,1
3443,1,2,1,1,2,7,6,1,1
3444,2,1,2,2,1,5,6,1,2
3445,2,1,1,1,1,28,25,1,2
3446,2,2,2,2,1,0,1,2,1
3447,2,1,1,2,1,11,7,1,2
3448,1,1,2,1,2,7,7,2,2
3449,2,1,1,1,2,12,18,2,2
3450,1,2,2,1,1,6,7,2,1
3451,1,2,1,1,1,6,8,1,1
3452,2,1,1,2,2,5,10,1,2
3453,2,2,1,1,1,12,11,2,1
3454,2,1,2,2,1,3,0,2,1
3455,2,1,1,2,1,11,3,1,2
3456,1,2,2,2,1,15,6,1,1
3457,2,1,2,2,1,13,10,2,1
3458,1,2,1,2,1,17,11,1,2
3459,1,1,1,1,2,4,4,1,1
3460,1,1,2,1,1,12,9,1,2
3461,1,1,2,2,1,3,4,2,1
3462,2,2,2,1,2,0,13,1,1
3463,2,1,2,1,1,6,8,1,1
3464,2,1,1,1,2,12,13,1,2
3465,1,2,2,1,1,16,2,1,1
3466,2,2,1,1,1,25,11,2,2
3467,2,1,2,1,2,22,15,2,2
3468,2,1,1,2,2,0,12,2,2
3469,1,1,1,2,1,8,15,2,1
3470,2,2,2,2,2,11,5,2,2
3471,1,1,2,1,2,4,5,2,1
3472,1,2,1,2,2,1,8,1,1
3473,1,2,2,2,1,6,1,1,2
3474,1,2,2,2,1,1,6,1,1
3475,2,1,1,1,1,4,4,1,2
3476,1,1,1,1,2,31,8,1,2
3477,1,1,2,2,2,9,1,2,2
3478,1,1,2,1,2,6,9,2,1
3479,1,1,1,1,1,9,9,1,1
3480,1,1,1,2,2,17,5,2,1
3481,2,1,1,2,2,8,2,1,1
3482,2,1,1,2,1,4,0,2,2
3483,2,2,1,1,1,1,18,1,1
3484,1,1,1,2,2,2,1,1,2
3485,2,2,2,2,1,19,10,1,1
3486,2,1,2,1,1,7,5,2,1
3487,2,1,1,1,2,2,5,1,2
3488,1,1,2,2,2,11,1,1,2
3489,2,2,1,2,1,12,13,2,2
3490,1,2,2,2,2,5,2,2,2
3491,1,1,2,2,2,1,6,2,1
3492,2,2,2,2,2,32,9,1,1
3493,1,2,2,1,1,1,26,1,1
3494,1,1,2,2,2,0,2,1,1
3495,2,1,1,2,1,7,2,2,2
3496,1,1,1,1,2,7,16,1,2
3497,2,2,2,1,2,6,5,2,2
3498,2,2,1,2,1,16,4,2,1
3499,2,2,1,1,2,19,22,1,2
3500,2,2,1,2,1,12,15,2,2
3501,1,1,2,2,1,17,13,2,1
3502,1,2,1,1,2,10,7,1,2
3503,1,2,1,2,1,15,14,1,2
3504,1,2,1,2,1,16,15,2,1
3505,1,2,1,1,1,2,0,2,1
3506,1,1,1,1,2,6,5,1,2
3507,1,1,1,1,1,20,9,1,2
3508,1,1,2,2,1,13,11,2,2
3509,1,2,2,2,1,3,4,1,1
3510,1,2,2,2,2,1,14,1,1
3511,2,2,2,2,2,0,1,2,1
3512,1,2,2,2,1,5,0,2,1
3513,1,2,1,2,1,25,14,2,2
3514,2,1,1,1,2,7,10,2,1
3515,2,2,2,1,2,23,16,2,1
3516,2,2,1,1,2,9,7,2,1
3517,2,1,2,1,2,14,7,1,1
3518,1,1,2,2,1,24,20,1,1
3519,2,2,2,1,1,7,9,2,1
3520,1,2,1,2,1,1,22,1,1
3521,1,2,1,2,2,22,4,1,1
3522,1,2,2,1,2,17,22,2,1
3523,1,1,1,2,2,4,7,1,1
3524,1,1,1,2,2,8,6,2,1
3525,2,1,1,1,2,2,3,2,2
3526,2,1,1,1,2,0,3,2,1
3527,2,1,1,1,1,9,27,1,2
3528,1,2,2,2,2,25,21,2,1
3529,1,1,2,2,1,13,8,2,2
3530,1,1,1,2,2,3,1,1,2
3531,2,2,1,2,2,4,15,2,1
3532,1,1,2,2,1,1,11,1,1
3533,1,1,1,1,1,3,8,1,2
3534,1,2,2,2,1,8,4,2,1
3535,1,2,1,1,2,9,2,2,2
3536,2,2,1,1,2,6,8,1,1
3537,2,2,1,2,1,10,5,2,1
3538,2,1,1,1,1,12,1,2,2
3539,2,1,2,1,2,1,9,2,2
3540,2,2,2,2,1,23,6,1,1
3541,1,2,2,2,2,7,3,1,2
3542,1,1,2,1,1,17,3,1,1
3543,2,1,1,2,2,7,23,1,2
3544,2,1,1,1,2,19,6,2,2
3545,1,2,2,1,1,0,1,1,1
3546,2,1,2,2,2,1,2,2,2
3547,1,2,2,2,2,13,16,2,1
3548,1,2,2,1,1,5,3,1,1
3549,1,2,1,2,1,0,3,2,1
3550,2,1,1,2,1,19,2,1,2
3551,2,2,1,1,2,3,11,2,2
3552,1,1,2,1,1,2,13,2,2
3553,1,1,1,1,2,17,19,1,1
3554,2,1,2,1,1,4,18,1,2
3555,2,2,2,1,2,3,3,1,1
3556,2,1,1,2,1,1,3,1,2
3557,1,1,1,2,1,9,1,1,1
3558,1,2,2,2,2,17,13,1,2
3559,2,2,1,2,2,19,6,2,1
3560,2,1,1,1,2,10,20,2,2
3561,1,2,1,2,2,9,11,1,1
3562,2,1,1,1,2,14,1,2,1
3563,2,1,1,1,1,4,0,1,1
3564,1,1,1,2,2,4,10,1,1
3565,2,2,1,1,2,5,7,2,2
3566,2,2,1,2,2,12,7,2,1
3567,2,2,1,1,1,2,4,1,1
3568,1,2,1,1,1,20,9,1,1
3569,2,1,2,1,2,8,3,2,2
3570,1,2,2,2,2,2,2,1,2
3571,2,1,1,1,2,3,8,1,2
3572,2,2,1,2,1,6,10,1,2
3573,2,1,1,1,2,27,22,1,1
3574,2,2,2,1,1,2,5,1,1
3575,2,1,2,1,2,14,11,1,2
3576,2,2,1,1,2,13,25,2,1
3577,2,2,1,1,1,2,1,1,2
3578,2,1,2,2,1,2,9,1,1
3579,2,1,2,1,1,14,2,1,1
3580,1,2,1,1,1,16,11,2,2
3581,1,1,2,1,1,4,3,2,1
3582,2,1,2,1,2,11,13,1,2
3583,2,1,1,1,2,8,4,1,1
3584,1,1,2,2,2,4,17,1,1
3585,2,2,1,2,2,4,3,2,2
3586,2,2,2,2,2,10,16,1,2
3587,1,2,1,2,2,6,5,2,2
3588,2,2,2,2,2,6,17,2,1
3589,2,2,1,1,1,12,12,1,2
3590,1,2,1,1,1,1,2,2,1
3591,1,1,2,2,1,4,10,2,2
3592,2,2,1,1,1,2,6,1,2
3593,1,1,2,2,2,6,6,2,1
3594,2,2,2,1,2,1,6,1,1
3595,1,2,2,1,1,2,1,2,1
3596,2,2,2,1,1,18,7,1,1
3597,1,2,1,1,2,13,1,2,1
3598,1,1,1,2,1,15,8,1,1
3599,1,1,2,1,2,5,9,1,2
3600,1,2,2,1,1,5,6,1,1
3601,1,1,1,2,2,22,9,2,1
3602,1,2,1,2,1,7,10,2,2
3603,1,1,1,2,2,8,7,2,1
3604,1,2,1,2,2,22,12,2,1
3605,2,2,1,2,1,22,18,2,1
3606,2,1,2,1,2,9,18,1,2
3607,1,1,2,1,1,10,19,1,1
3608,1,2,2,2,1,5,7,1,2
3609,2,2,1,2,1,13,14,1,1
3610,2,2,1,1,1,9,14,1,2
3611,2,1,2,2,2,2,5,1,1
3612,2,2,1,2,2,7,1,2,1
3613,1,2,1,1,2,0,3,2,1
3614,2,2,1,1,1,12,12,1,1
3615,1,1,1,2,1,17,26,2,1
3616,1,1,2,1,2,4,6,1,1
3617,1,1,1,1,1,9,10,1,2
3618,1,1,2,2,1,15,17,1,1
3619,1,1,2,1,2,1,5,1,1
3620,2,2,2,2,1,1,0,1,1
3621,2,2,1,2,2,12,19,2,2
3622,1,1,2,2,1,4,0,1,1
3623,2,2,2,1,2,7,4,1,1
3624,2,1,2,2,2,3,4,2,2
3625,1,1,2,1,2,6,9,1,1
3626,2,1,1,1,2,7,12,1,1
3627,1,2,2,2,2,8,2,1,2
3628,2,1,2,2,2,10,3,2,2
3629,2,1,2,2,2,5,2,1,2
3630,1,2,1,1,2,20,2,2,2
3631,1,1,2,2,2,1,7,1,1
3632,1,2,1,1,1,5,11,2,1
3633,1,1,1,2,1,19,20,1,2
3634,1,2,1,1,1,17,20,1,1
3635,1,1,1,2,2,7,2,1,2
3636,1,2,2,1,2,6,8,1,2
3637,2,1,1,1,1,1,0,2,1
3638,1,1,2,2,1,14,3,1,2
3639,2,1,2,2,2,9,10,2,1
3640,1,1,1,2,2,4,3,2,2
3641,2,2,1,1,2,1,2,2,1
3642,2,1,1,2,1,10,7,2,1
3643,1,2,1,2,1,17,23,2,2
3644,2,1,1,1,2,12,8,2,2
3645,2,2,1,1,1,16,18,2,2
3646,1,2,2,1,2,6,3,1,1
3647,2,2,2,1,2,1,4,2,1
3648,2,1,2,2,2,3,8,2,1
3649,1,1,1,2,1,12,1,1,2
3650,2,1,1,2,2,8,4,1,1
3651,2,2,2,1,1,15,15,2,2
3652,1,1,1,1,2,14,23,2,2
3653,2,2,2,1,2,4,10,1,1
3654,1,2,1,1,2,9,6,2,1
3655,2,2,2,2,1,3,5,1,2
3656,1,1,2,1,2,14,3,2,1
3657,2,2,2,2,1,13,11,2,1
3658,1,1,1,2,2,10,2,2,1
3659,2,1,2,2,1,9,4,2,1
3660,1,2,2,1,1,9,5,1,1
3661,1,2,1,1,1,5,1,2,1
3662,2,1,2,2,1,5,10,2,2
3663,2,2,1,2,1,3,1,2,2
3664,2,1,1,2,2,8,6,2,1
3665,1,2,1,1,2,2,9,1,1
3666,1,2,1,2,2,14,12,1,2
3667,2,1,2,2,1,4,2,2,2
3668,1,2,1,1,2,4,10,2,1
3669,2,1,2,2,1,15,4,1,2
3670,2,2,2,2,2,17,9,1,2
3671,1,2,2,2,2,8,10,1,2
3672,2,2,1,1,1,5,10,2,1
3673,1,2,1,1,2,1,1,1,2
3674,2,1,2,1,1,14,8,1,2
3675,2,1,1,2,2,7,15,1,1
3676,1,2,2,1,1,6,1,2,2
3677,2,2,2,2,2,1,2,2,2
3678,1,2,2,2,1,8,3,2,1
3679,1,2,1,2,1,14,6,2,1
3680,1,1,1,2,1,3,14,2,1
3681,2,1,1,1,2,13,10,1,1
3682,2,1,1,1,1,8,19,1,2
3683,2,2,2,2,1,16,22,2,2
3684,1,2,1,1,1,10,6,1,2
3685,1,1,1,2,2,0,8,2,2
3686,1,1,2,2,2,14,10,1,1
3687,1,2,1,2,2,14,22,1,2
3688,1,2,2,2,2,11,9,2,2
3689,1,2,2,1,2,2,5,2,2
3690,1,1,2,1,1,20,3,2,1
3691,1,1,1,2,2,4,3,2,2
3692,2,2,1,2,1,2,8,2,2
3693,2,1,2,1,2,11,0,2,2
3694,1,2,1,2,2,2,6,2,2
3695,2,2,2,2,2,13,2,2,1
3696,2,1,1,1,2,4,1,1,2
3697,1,1,2,2,2,1,1,1,2
3698,2,1,1,2,1,9,10,1,1
3699,2,2,2,1,2,9,27,1,2
3700,2,2,2,2,2,6,7,2,1
3701,1,2,1,1,1,4,7,2,1
3702,2,1,1,1,1,8,10,1,1
3703,2,1,2,1,2,4,23,1,1
3704,1,2,2,1,1,0,17,2,2
3705,1,2,2,2,1,7,1,2,2
3706,2,2,1,1,1,17,12,2,2
3707,2,1,2,2,1,7,7,2,2
3708,2,2,2,1,1,7,7,1,1
3709,2,2,1,2,2,14,11,1,1
3710,1,1,1,2,2,7,0,2,2
3711,1,2,2,2,1,16,7,2,2
3712,2,1,2,2,2,6,4,1,2
3713,2,1,1,1,1,2,10,1,2
3714,2,1,1,2,1,6,4,1,1
3715,2,1,1,2,1,17,4,1,2
3716,1,1,2,2,2,12,8,1,2
3717,1,1,2,1,2,14,26,1,2
3718,2,1,1,2,1,21,22,2,1
3719,2,1,1,1,1,8,9,1,1
3720,1,2,2,2,1,0,6,1,1
3721,1,1,2,1,2,11,6,2,1
3722,1,1,1,2,1,1,28,1,1
3723,1,2,2,2,1,18,26,2,2
3724,1,1,2,2,1,5,6,2,1
3725,2,2,2,1,1,9,5,2,2
3726,2,1,2,1,1,5,3,1,1
3727,1,2,1,1,2,10,8,2,2
3728,1,2,1,1,2,6,7,1,2
3729,2,1,1,1,1,1,4,1,2
3730,1,2,1,2,2,7,3,1,1
3731,2,2,1,1,2,10,11,2,2
3732,2,1,1,1,1,4,12,1,1
3733,2,2,2,2,2,8,16,1,1
3734,1,1,1,1,1,6,2,2,1
3735,1,2,2,2,2,12,10,2,1
3736,1,1,2,1,1,7,1,2,2
3737,2,1,1,1,1,4,4,1,1
3738,2,2,1,1,2,2,11,1,2
3739,1,1,1,2,1,12,5,2,1
3740,1,1,1,1,1,6,19,1,2
3741,1,1,2,1,2,5,5,1,1
3742,2,1,1,1,1,11,12,1,2
3743,2,2,2,1,1,8,10,1,2
3744,2,1,1,2,1,21,21,2,2
3745,2,2,2,2,1,3,5,2,1
3746,2,1,1,1,2,13,5,1,1
3747,1,2,2,1,2,16,16,2,2
3748,1,1,2,2,2,5,4,1,2
3749,1,1,1,2,2,16,12,1,1
3750,2,1,2,1,2,10,16,2,1
3751,2,1,2,2,2,23,18,1,2
3752,2,2,1,1,2,13,4,1,2
3753,1,2,1,1,1,14,3,1,2
3754,2,2,1,1,1,2,1,1,2
3755,1,2,1,2,1,6,13,2,1
3756,1,2,2,1,2,20,1,1,2
3757,2,2,1,2,2,19,20,2,1
3758,2,2,2,1,1,2,14,1,2
3759,2,2,1,2,2,16,25,1,1
3760,1,2,1,1,1,10,2,1,1
3761,1,1,1,2,1,16,2,1,2
3762,2,1,2,1,1,9,7,2,1
3763,2,1,1,1,2,9,7,1,2
3764,2,1,2,2,2,10,11,2,2
3765,2,1,1,1,1,9,7,1,1
3766,2,1,2,1,2,7,1,2,1
3767,1,2,1,2,1,0,1,2,2
3768,2,2,1,1,1,9,7,2,2
3769,2,2,2,2,2,3,10,1,1
3770,1,2,2,2,1,20,16,1,2
3771,1,2,2,1,1,22,23,1,2
3772,2,2,1,2,1,5,1,2,1
3773,2,1,2,1,2,7,5,1,2
3774,2,1,2,2,1,17,10,2,1
3775,2,1,1,1,2,6,8,1,1
3776,1,1,1,1,2,2,0,2,2
3777,2,2,2,2,2,2,6,2,2
3778,1,2,2,1,2,15,0,2,2
3779,2,1,2,2,2,1,12,1,2
3780,1,1,1,1,1,14,1,2,1
3781,1,1,2,1,1,11,6,1,1
3782,1,2,1,2,2,16,2,1,2
3783,1,1,1,2,2,9,3,2,1
3784,1,1,1,1,1,1,8,2,2
3785,1,1,1,1,2,10,0,1,2
3786,1,1,2,1,1,9,17,1,2
3787,2,1,1,2,2,11,8,2,2
3788,2,2,2,1,1,2,17,2,2
3789,2,1,1,1,2,17,15,1,2
3790,1,2,2,1,2,11,6,1,2
3791,2,2,2,2,1,3,4,2,2
3792,2,1,2,1,1,10,9,1,1
3793,2,1,1,2,2,20,26,2,1
3794,1,1,1,2,2,5,3,2,2
3795,1,2,2,1,1,11,12,2,1
3796,2,1,1,1,1,11,14,2,2
3797,2,2,1,1,2,4,2,1,2
3798,2,2,1,1,1,0,11,1,1
3799,1,1,1,2,1,5,6,1,1
3800,1,1,2,2,1,20,2,1,2
3801,2,2,2,2,1,30,19,1,1
3802,1,1,1,1,1,6,24,2,2
3803,2,2,1,1,2,22,19,2,2
3804,2,1,2,2,1,6,3,1,1
3805,1,2,1,2,2,6,1,1,1
3806,1,1,2,1,1,9,5,2,1
3807,2,1,2,1,1,11,13,1,2
3808,2,1,1,2,1,16,20,1,2
3809,2,1,2,2,1,11,1,1,1
3810,2,2,2,1,2,4,20,2,1
3811,2,1,2,1,2,19,15,2,1
3812,2,2,1,1,2,18,8,1,2
3813,2,1,2,1,1,3,0,2,1
3814,2,2,2,2,2,7,10,1,1
3815,2,1,1,2,2,2,6,1,2
3816,2,2,1,2,1,4,15,1,1
3817,2,2,2,1,1,16,4,2,1
3818,1,1,2,2,1,0,3,1,1
3819,1,1,2,2,2,5,16,1,2
3820,1,1,1,1,2,5,1,2,1
3821,1,1,2,1,2,8,5,2,2
3822,1,1,1,1,2,3,5,1,1
3823,2,2,2,1,1,17,22,2,2
3824,2,1,2,1,1,0,8,2,2
3825,1,2,1,1,1,5,13,1,2
3826,1,2,1,1,1,25,13,2,1
3827,1,1,2,1,2,12,7,1,2
3828,2,2,1,1,2,3,5,2,2
3829,1,1,2,2,2,2,9,2,2
3830,2,1,2,1,2,9,7,1,2
3831,2,2,2,2,2,1,1,2,1
3832,2,1,2,2,2,4,4,1,1
3833,2,2,2,1,2,2,4,1,2
3834,2,1,1,2,1,1,6,2,1
3835,1,1,1,1,2,17,10,1,2
3836,2,1,1,2,1,12,2,2,2
3837,1,2,1,1,1,7,16,2,2
3838,2,2,2,2,1,20,12,1,2
3839,2,1,2,2,2,6,9,1,1
3840,1,1,2,2,2,4,2,1,2
3841,1,2,1,1,1,6,19,1,2
3842,1,2,2,2,1,4,8,2,2
3843,2,2,2,2,1,15,20,1,1
3844,1,2,2,1,1,6,4,1,2
3845,2,1,1,1,1,18,5,1,2
3846,1,2,1,1,2,0,8,1,2
3847,1,1,2,1,1,4,1,1,2
3848,1,2,2,1,1,11,13,2,1
3849,1,2,1,2,2,4,9,1,2
3850,1,2,1,2,2,2,1,2,2
3851,1,2,2,2,2,9,21,1,2
3852,2,2,2,1,1,1,4,2,2
3853,2,2,2,2,2,11,8,2,2
3854,2,1,1,2,2,7,13,2,1
3855,2,1,1,2,2,18,6,1,2
3856,2,2,1,2,1,7,7,1,1
3857,1,2,2,1,2,2,16,1,1
3858,2,2,2,1,1,1,2,2,1
3859,1,2,2,1,2,10,10,2,1
3860,2,1,2,1,2,0,1,2,1
3861,2,1,1,1,1,13,7,2,1
3862,2,2,2,1,2,14,4,1,2
3863,1,2,1,1,2,7,8,2,2
3864,1,2,1,2,2,3,23,1,1
3865,2,2,1,1,2,1,19,2,2
3866,1,2,1,1,1,3,14,1,1
3867,2,2,2,2,2,6,13,1,2
3868,1,1,1,1,1,19,10,2,1
3869,1,2,2,2,1,19,9,1,2
3870,1,2,2,1,2,23,4,2,2
3871,2,2,1,2,2,14,11,2,1
3872,1,2,2,1,1,8,5,2,2
3873,1,1,2,1,1,9,11,1,1
3874,2,2,2,2,1,14,9,2,1
3875,1,2,1,1,1,21,18,1,2
3876,1,2,1,1,2,1,4,2,1
3877,1,2,1,1,1,7,16,1,2
3878,1,1,2,2,2,1,0,2,2
3879,2,2,1,1,1,15,3,2,1
3880,2,1,2,2,2,11,6,2,1
3881,1,1,2,1,1,13,8,1,1
3882,2,1,2,2,1,14,21,1,1
3883,1,2,2,2,2,3,12,1,1
3884,1,2,2,1,1,4,4,2,2
3885,1,2,2,2,1,10,1,1,1
3886,2,2,2,2,1,3,11,2,2
3887,2,2,1,1,2,8,4,2,2
3888,2,2,1,1,2,15,0,2,1
3889,1,1,1,1,1,7,10,2,2
3890,2,1,1,2,2,14,8,1,1
3891,1,1,2,1,2,23,4,2,1
3892,1,2,1,2,2,2,5,2,1
3893,1,1,1,1,1,2,15,1,1
3894,1,2,2,1,2,5,29,1,2
3895,2,2,2,2,2,10,1,1,1
3896,1,1,1,2,2,6,5,1,2
3897,2,1,2,1,2,14,9,2,1
3898,2,2,2,2,2,12,6,1,2
3899,1,1,1,1,2,0,7,1,2
3900,1,2,1,2,2,2,2,2,2
3901,2,2,2,2,1,0,4,1,1
3902,1,2,2,1,1,4,13,1,2
3903,2,2,2,1,1,5,2,2,1
3904,1,1,2,1,2,0,8,1,2
3905,2,2,2,2,1,19,11,2,1
3906,1,1,1,2,1,17,15,2,2
3907,1,2,1,1,2,13,3,2,1
3908,1,1,2,1,2,1,9,2,2
3909,2,2,2,1,1,14,12,1,2
3910,2,2,2,2,1,10,4,1,1
3911,1,2,1,2,1,22,26,2,2
3912,1,2,2,1,1,22,25,2,1
3913,1,1,1,2,1,15,18,1,2
3914,1,2,2,2,1,1,6,1,1
3915,1,2,1,2,2,2,7,1,1
3916,1,2,2,2,2,9,4,2,2
3917,1,1,1,2,2,1,2,2,1
3918,2,2,1,2,1,5,2,2,2
3919,2,2,2,1,1,12,5,2,1
3920,1,2,1,2,2,19,7,2,2
3921,2,2,2,2,1,1,15,2,2
3922,2,2,1,1,1,16,11,2,2
3923,1,1,2,2,1,4,7,2,1
3924,1,2,1,2,2,8,7,1,1
3925,1,2,1,2,1,1,5,2,1
3926,2,2,1,1,1,9,1,2,1
3927,1,1,1,2,1,0,2,2,2
3928,1,1,1,2,1,16,7,2,2
3929,1,1,2,2,2,2,2,1,1
3930,2,1,2,2,1,21,3,1,2
3931,2,2,2,1,2,13,6,2,1
3932,1,2,1,2,2,12,6,2,2
3933,2,2,1,2,2,9,4,2,2
3934,1,1,1,2,2,0,8,2,1
3935,1,1,2,2,1,9,16,2,1
3936,1,1,2,2,1,1,3,2,2
3937,1,1,1,1,2,0,5,1,1
3938,1,2,2,2,2,19,15,2,2
3939,2,2,2,2,2,9,3,2,1
3940,1,2,2,2,1,17,12,1,2
3941,1,1,1,1,1,22,2,2,1
3942,1,1,2,1,2,11,12,2,2
3943,2,1,1,1,2,23,1,2,1
3944,1,1,2,2,2,3,4,2,2
3945,2,2,1,1,2,19,15,1,1
3946,2,1,2,2,2,12,21,2,2
3947,1,1,1,1,2,5,9,2,1
3948,2,2,1,1,1,7,12,1,2
3949,1,1,1,1,2,4,14,2,2
3950,1,1,2,1,1,2,2,2,2
3951,1,2,2,1,1,26,16,1,1
3952,2,1,1,1,1,6,10,1,2
3953,1,2,1,1,2,11,17,1,1
3954,1,1,1,1,1,1,9,2,2
3955,2,2,2,2,2,1,15,2,2
3956,1,2,2,2,1,0,12,2,2
3957,2,1,1,1,2,9,17,2,2
3958,2,1,2,2,1,4,3,1,2
3959,2,2,2,1,2,1,27,2,2
3960,1,1,1,1,1,11,2,1,2
3961,2,2,2,2,1,8,1,2,2
3962,2,2,1,2,2,1,2,2,2
3963,1,1,2,2,2,9,2,2,1
3964,2,1,2,1,1,9,2,2,1
3965,1,2,2,2,2,0,23,2,1
3966,2,2,2,1,2,5,1,2,1
3967,2,1,2,2,1,16,27,1,2
3968,1,1,2,2,2,6,2,2,1
3969,1,1,1,2,1,6,10,1,1
3970,1,1,2,2,1,2,0,1,1
3971,2,1,1,2,2,7,6,2,1
3972,2,2,1,1,2,0,4,2,2
3973,1,2,2,2,1,12,3,1,2
3974,1,1,2,1,1,2,1,1,1
3975,1,1,2,2,2,13,1,2,1
3976,2,2,1,2,1,13,17,1,1
3977,1,2,2,2,2,4,3,2,2
3978,1,1,1,2,2,6,5,2,2
3979,1,1,1,2,1,28,22,1,2
3980,1,1,1,1,1,21,17,1,2
3981,1,2,1,2,2,10,20,2,2
3982,1,1,2,2,1,2,3,2,2
3983,2,1,1,2,2,5,4,1,2
3984,1,2,2,1,2,7,2,1,1
3985,2,2,1,2,1,5,18,1,2
3986,1,2,1,1,2,4,10,2,1
3987,1,2,1,2,1,2,9,2,1
3988,1,1,1,1,1,10,14,1,1
3989,2,2,2,1,2,1,16,2,2
3990,2,1,2,1,2,15,32,1,1
3991,1,1,1,2,2,14,14,1,1
3992,2,1,1,2,2,14,14,1,2
3993,2,1,2,2,2,1,3,1,2
3994,1,1,2,1,1,13,15,1,2
3995,2,2,2,2,1,3,2,2,1
3996,1,2,1,1,2,5,9,1,2
3997,2,2,2,1,2,12,10,2,1
3998,2,2,1,1,1,12,6,1,1
3999,1,1,1,2,1,1,3,2,1
4000,2,1,2,1,1,6,0,1,1
4001,2,2,1,2,1,0,1,2,2
4002,1,2,2,1,2,3,11,2,2
4003,2,1,2,1,1,6,24,2,1
4004,1,2,1,2,1,4,19,2,1
4005,1,2,1,1,1,2,3,2,2
4006,1,1,1,1,2,2,6,2,2
4007,1,1,2,1,2,19,26,1,2
4008,2,2,2,2,1,9,3,2,2
4009,1,1,2,2,1,1,4,1,2
4010,1,2,1,2,1,20,12,2,1
4011,2,2,1,1,2,4,1,2,2
4012,2,1,1,1,1,13,7,2,2
4013,2,1,2,1,2,6,10,1,2
4014,2,2,1,2,1,7,10,2,2
4015,1,1,2,2,2,14,2,2,1
4016,1,2,2,2,2,11,2,1,1
4017,2,1,2,2,2,22,9,2,2
4018,2,2,1,1,1,0,20,2,2
4019,2,1,1,2,1,7,22,1,2
4020,2,1,1,2,2,10,0,1,1
4021,1,1,1,2,2,7,5,1,2
4022,2,1,2,2,1,6,7,2,1
4023,1,2,1,2,1,4,8,2,1
4024,2,2,1,2,2,18,22,1,2
4025,1,2,2,1,2,2,5,1,1
4026,2,2,1,2,2,7,13,1,2
4027,1,1,1,2,2,11,9,2,2
4028,1,2,2,1,2,4,10,2,1
4029,2,1,2,1,2,32,15,1,1
4030,1,2,1,2,2,5,3,2,1
4031,1,2,2,2,1,6,10,2,2
4032,1,2,2,1,2,1,4,1,2
4033,1,2,1,1,1,3,13,2,2
4034,1,2,2,2,2,9,9,1,2
4035,2,2,1,2,1,3,16,1,1
4036,2,2,2,1,2,16,1,1,2
